zip_code,zip_city,municipal_code,municipal_number
5146,FYLLINGSDALEN,4601,BERGEN
5147,FYLLINGSDALEN,4601,BERGEN
5148,FYLLINGSDALEN,4601,BERGEN
5151,STRAUMSGREND,4601,BERGEN
5152,BØNES,4601,BERGEN
5153,BØNES,4601,BERGEN
5154,BØNES,4601,BERGEN
5155,BØNES,4601,BERGEN
5160,LAKSEVÅG,4601,BERGEN
5161,LAKSEVÅG,4601,BERGEN
5162,LAKSEVÅG,4601,BERGEN
5163,LAKSEVÅG,4601,BERGEN
5164,LAKSEVÅG,4601,BERGEN
5165,LAKSEVÅG,4601,BERGEN
5170,BJØRNDALSTRÆ,4601,BERGEN
5171,LODDEFJORD,4601,BERGEN
5172,LODDEFJORD,4601,BERGEN
5173,LODDEFJORD,4601,BERGEN
5174,MATHOPEN,4601,BERGEN
5176,LODDEFJORD,4601,BERGEN
5177,BJØRØYHAMN,4626,ØYGARDEN
5178,LODDEFJORD,4601,BERGEN
5179,GODVIK,4601,BERGEN
5183,OLSVIK,4601,BERGEN
5184,OLSVIK,4601,BERGEN
5200,OS,4624,BJØRNAFJORDEN
5201,OS,4624,BJØRNAFJORDEN
5202,OS,4624,BJØRNAFJORDEN
5203,OS,4624,BJØRNAFJORDEN
5206,OS,4624,BJØRNAFJORDEN
5207,SØFTELAND,4624,BJØRNAFJORDEN
5208,OS,4624,BJØRNAFJORDEN
5209,OS,4624,BJØRNAFJORDEN
5210,OS,4624,BJØRNAFJORDEN
5211,OS,4624,BJØRNAFJORDEN
5212,SØFTELAND,4624,BJØRNAFJORDEN
5213,LEPSØY,4624,BJØRNAFJORDEN
5214,LYSEKLOSTER,4624,BJØRNAFJORDEN
5215,LYSEKLOSTER,4624,BJØRNAFJORDEN
5216,LEPSØY,4624,BJØRNAFJORDEN
5217,HAGAVIK,4624,BJØRNAFJORDEN
5218,NORDSTRØNO,4624,BJØRNAFJORDEN
5221,NESTTUN,4601,BERGEN
5222,NESTTUN,4601,BERGEN
5223,NESTTUN,4601,BERGEN
5224,NESTTUN,4601,BERGEN
5225,NESTTUN,4601,BERGEN
5226,NESTTUN,4601,BERGEN
5227,NESTTUN,4601,BERGEN
5228,NESTTUN,4601,BERGEN
5229,KALANDSEIDET,4601,BERGEN
5230,PARADIS,4601,BERGEN
5231,PARADIS,4601,BERGEN
5232,PARADIS,4601,BERGEN
5235,RÅDAL,4601,BERGEN
5236,RÅDAL,4601,BERGEN
5237,RÅDAL,4601,BERGEN
5238,RÅDAL,4601,BERGEN
5239,RÅDAL,4601,BERGEN
5243,FANA,4601,BERGEN
5244,FANA,4601,BERGEN
5251,SØREIDGREND,4601,BERGEN
5252,SØREIDGREND,4601,BERGEN
5253,SANDSLI,4601,BERGEN
5254,SANDSLI,4601,BERGEN
5257,KOKSTAD,4601,BERGEN
5258,BLOMSTERDALEN,4601,BERGEN
5259,HJELLESTAD,4601,BERGEN
5260,INDRE ARNA,4601,BERGEN
5261,INDRE ARNA,4601,BERGEN
5262,ARNATVEIT,4601,BERGEN
5263,TRENGEREID,4601,BERGEN
5264,GARNES,4601,BERGEN
5265,YTRE ARNA,4601,BERGEN
5267,ESPELAND,4601,BERGEN
5268,HAUKELAND,4601,BERGEN
5281,VALESTRANDSFOSSEN,4630,OSTERØY
5282,LONEVÅG,4630,OSTERØY
5283,FOTLANDSVÅG,4630,OSTERØY
5284,TYSSEBOTNEN,4630,OSTERØY
5285,BRUVIK,4630,OSTERØY
5286,HAUS,4630,OSTERØY
5291,VALESTRANDSFOSSEN,4630,OSTERØY
5293,LONEVÅG,4630,OSTERØY
5299,HAUS,4630,OSTERØY
5300,KLEPPESTØ,4627,ASKØY
5301,KLEPPESTØ,4627,ASKØY
5302,STRUSSHAMN,4627,ASKØY
5303,FOLLESE,4627,ASKØY
5304,HETLEVIK,4627,ASKØY
5305,FLORVÅG,4627,ASKØY
5306,ERDAL,4627,ASKØY
5307,ASK,4627,ASKØY
5308,KLEPPESTØ,4627,ASKØY
5309,KLEPPESTØ,4627,ASKØY
5310,HAUGLANDSHELLA,4627,ASKØY
5311,KJERRGARDEN,4627,ASKØY
5314,KJERRGARDEN,4627,ASKØY
5315,HERDLA,4627,ASKØY
5318,STRUSSHAMN,4627,ASKØY
5319,KLEPPESTØ,4627,ASKØY
5321,KLEPPESTØ,4627,ASKØY
5322,KLEPPESTØ,4627,ASKØY
5323,KLEPPESTØ,4627,ASKØY
5325,FOLLESE,4627,ASKØY
5326,ASK,4627,ASKØY
5327,HAUGLANDSHELLA,4627,ASKØY
5329,FLORVÅG,4627,ASKØY
5331,RONG,4626,ØYGARDEN
5333,TJELDSTØ,4626,ØYGARDEN
5334,HELLESØY,4626,ØYGARDEN
5335,HERNAR,4626,ØYGARDEN
5336,TJELDSTØ,4626,ØYGARDEN
5337,RONG,4626,ØYGARDEN
5341,STRAUME,4626,ØYGARDEN
5342,STRAUME,4626,ØYGARDEN
5343,STRAUME,4626,ØYGARDEN
5345,KNARREVIK,4626,ØYGARDEN
5346,ÅGOTNES,4626,ØYGARDEN
5347,ÅGOTNES,4626,ØYGARDEN
5350,BRATTHOLMEN,4626,ØYGARDEN
5353,STRAUME,4626,ØYGARDEN
5354,STRAUME,4626,ØYGARDEN
5355,KNARREVIK,4626,ØYGARDEN
5357,FJELL,4626,ØYGARDEN
5358,FJELL,4626,ØYGARDEN
5360,KOLLTVEIT,4626,ØYGARDEN
5363,ÅGOTNES,4626,ØYGARDEN
5365,TURØY,4626,ØYGARDEN
5366,MISJE,4626,ØYGARDEN
5371,SKOGSVÅG,4626,ØYGARDEN
5374,STEINSLAND,4626,ØYGARDEN
5378,KLOKKARVIK,4626,ØYGARDEN
5379,STEINSLAND,4626,ØYGARDEN
5380,TÆLAVÅG,4626,ØYGARDEN
5381,GLESVÆR,4626,ØYGARDEN
5382,SKOGSVÅG,4626,ØYGARDEN
5384,TORANGSVÅG,4625,AUSTEVOLL
5385,BAKKASUND,4625,AUSTEVOLL
5387,MØKSTER,4625,AUSTEVOLL
5388,LITLAKALSØY,4625,AUSTEVOLL
5392,STOREBØ,4625,AUSTEVOLL
5393,STOREBØ,4625,AUSTEVOLL
5394,KOLBEINSVIK,4625,AUSTEVOLL
5396,VESTRE VINNESVÅG,4625,AUSTEVOLL
5397,BEKKJARVIK,4625,AUSTEVOLL
5398,STOLMEN,4625,AUSTEVOLL
5399,BEKKJARVIK,4625,AUSTEVOLL
5401,STORD,4614,STORD
5402,STORD,4614,STORD
5403,STORD,4614,STORD
5404,STORD,4614,STORD
5406,STORD,4614,STORD
5407,STORD,4614,STORD
5408,SAGVÅG,4614,STORD
5409,STORD,4614,STORD
5410,SAGVÅG,4614,STORD
5411,STORD,4614,STORD
5412,STORD,4614,STORD
5413,HUGLO,4614,STORD
5414,STORD,4614,STORD
5415,STORD,4614,STORD
5416,STORD,4614,STORD
5417,STORD,4614,STORD
5418,FITJAR,4615,FITJAR
5419,FITJAR,4615,FITJAR
5420,RUBBESTADNESET,4613,BØMLO
5423,BRANDASUND,4613,BØMLO
5427,URANGSVÅG,4613,BØMLO
5428,FOLDRØYHAMN,4613,BØMLO
5430,BREMNES,4613,BØMLO
5437,FINNÅS,4613,BØMLO
5440,MOSTERHAMN,4613,BØMLO
5443,BØMLO,4613,BØMLO
5444,ESPEVÆR,4613,BØMLO
5445,BREMNES,4613,BØMLO
5447,MOSTERHAMN,4613,BØMLO
5449,BØMLO,4613,BØMLO
5450,SUNDE I SUNNHORDLAND,4617,KVINNHERAD
5451,VALEN,4617,KVINNHERAD
5452,SANDVOLL,4617,KVINNHERAD
5453,UTÅKER,4617,KVINNHERAD
5454,SÆBØVIK,4617,KVINNHERAD
5455,HALSNØY KLOSTER,4617,KVINNHERAD
5457,HØYLANDSBYGD,4617,KVINNHERAD
5458,ARNAVIK,4617,KVINNHERAD
5459,FJELBERG,4617,KVINNHERAD
5460,HUSNES,4617,KVINNHERAD
5462,HERØYSUNDET,4617,KVINNHERAD
5463,USKEDALEN,4617,KVINNHERAD
5464,DIMMELSVIK,4617,KVINNHERAD
5465,USKEDALEN,4617,KVINNHERAD
5470,ROSENDAL,4617,KVINNHERAD
5472,SEIMSFOSS,4617,KVINNHERAD
5473,SNILSTVEITØY,4617,KVINNHERAD
5474,LØFALLSTRAND,4617,KVINNHERAD
5475,ÆNES,4617,KVINNHERAD
5476,MAURANGER,4617,KVINNHERAD
5480,HUSNES,4617,KVINNHERAD
5484,SÆBØVIK,4617,KVINNHERAD
5486,ROSENDAL,4617,KVINNHERAD
5498,MATRE,4617,KVINNHERAD
5499,ÅKRA,4617,KVINNHERAD
5501,HAUGESUND,1106,HAUGESUND
5502,HAUGESUND,1106,HAUGESUND
5503,HAUGESUND,1106,HAUGESUND
5504,HAUGESUND,1106,HAUGESUND
5505,HAUGESUND,1106,HAUGESUND
5506,HAUGESUND,1106,HAUGESUND
5507,HAUGESUND,1106,HAUGESUND
5508,KARMSUND,1149,KARMØY
5509,HAUGESUND,1106,HAUGESUND
5511,HAUGESUND,1106,HAUGESUND
5512,HAUGESUND,1106,HAUGESUND
5514,HAUGESUND,1106,HAUGESUND
5515,HAUGESUND,1106,HAUGESUND
5516,HAUGESUND,1106,HAUGESUND
5517,HAUGESUND,1106,HAUGESUND
5518,HAUGESUND,1106,HAUGESUND
5519,HAUGESUND,1106,HAUGESUND
5521,HAUGESUND,1106,HAUGESUND
5522,HAUGESUND,1106,HAUGESUND
5523,HAUGESUND,1106,HAUGESUND
5525,HAUGESUND,1106,HAUGESUND
5527,HAUGESUND,1106,HAUGESUND
5528,HAUGESUND,1106,HAUGESUND
5529,HAUGESUND,1106,HAUGESUND
5531,HAUGESUND,1106,HAUGESUND
5532,HAUGESUND,1106,HAUGESUND
5533,HAUGESUND,1106,HAUGESUND
5534,HAUGESUND,1106,HAUGESUND
5535,HAUGESUND,1106,HAUGESUND
5536,HAUGESUND,1106,HAUGESUND
5537,HAUGESUND,1106,HAUGESUND
5538,HAUGESUND,1106,HAUGESUND
5541,KOLNES,1149,KARMØY
5542,KARMSUND,1149,KARMØY
5544,VORMEDAL,1149,KARMØY
5545,VORMEDAL,1149,KARMØY
5546,RØYKSUND,1149,KARMØY
5547,UTSIRA,1151,UTSIRA
5548,FEØY,1149,KARMØY
5549,RØVÆR,1106,HAUGESUND
5550,SVEIO,4612,SVEIO
5551,AUKLANDSHAMN,4612,SVEIO
5554,VALEVÅG,4612,SVEIO
5555,FØRDE I HORDALAND,4612,SVEIO
5556,FØRDE I HORDALAND,4612,SVEIO
5559,SVEIO,4612,SVEIO
5560,NEDSTRAND,1146,TYSVÆR
5561,BOKN,1145,BOKN
5562,NEDSTRAND,1146,TYSVÆR
5563,FØRRESFJORDEN,1146,TYSVÆR
5565,TYSVÆRVÅG,1146,TYSVÆR
5566,HERVIK,1146,TYSVÆR
5567,SKJOLDASTRAUMEN,1146,TYSVÆR
5568,VIKEBYGD,1160,VINDAFJORD
5569,BOKN,1145,BOKN
5570,AKSDAL,1146,TYSVÆR
5574,SKJOLD,1160,VINDAFJORD
5575,AKSDAL,1146,TYSVÆR
5576,ØVRE VATS,1160,VINDAFJORD
5578,NEDRE VATS,1160,VINDAFJORD
5580,ØLEN,1160,VINDAFJORD
5582,ØLENSVÅG,1160,VINDAFJORD
5583,VIKEDAL,1160,VINDAFJORD
5584,BJOA,1160,VINDAFJORD
5585,SANDEID,1160,VINDAFJORD
5586,VIKEDAL,1160,VINDAFJORD
5588,ØLEN,1160,VINDAFJORD
5589,SANDEID,1160,VINDAFJORD
5590,ETNE,4611,ETNE
5591,ETNE,4611,ETNE
5593,SKÅNEVIK,4611,ETNE
5594,SKÅNEVIK,4611,ETNE
5595,FØRRESFJORDEN,1146,TYSVÆR
5596,MARKHUS,4611,ETNE
5598,FJÆRA,4611,ETNE
5600,NORHEIMSUND,4622,KVAM
5601,NORHEIMSUND,4622,KVAM
5602,NORHEIMSUND,4622,KVAM
5604,ØYSTESE,4622,KVAM
5605,ÅLVIK,4622,KVAM
5610,ØYSTESE,4622,KVAM
5612,STEINSTØ,4622,KVAM
5614,ÅLVIK,4622,KVAM
5620,TØRVIKBYGD,4622,KVAM
5626,KYSNESSTRAND,4618,ULLENSVANG
5627,JONDAL,4618,ULLENSVANG
5628,HERAND,4618,ULLENSVANG
5629,JONDAL,4618,ULLENSVANG
5630,STRANDEBARM,4622,KVAM
5631,STRANDEBARM,4622,KVAM
5632,OMASTRAND,4622,KVAM
5633,OMASTRAND,4622,KVAM
5635,HATLESTRAND,4617,KVINNHERAD
5636,VARALDSØY,4617,KVINNHERAD
5637,ØLVE,4617,KVINNHERAD
5640,EIKELANDSOSEN,4624,BJØRNAFJORDEN
5641,FUSA,4624,BJØRNAFJORDEN
5642,HOLMEFJORD,4624,BJØRNAFJORDEN
5643,STRANDVIK,4624,BJØRNAFJORDEN
5644,SÆVAREID,4624,BJØRNAFJORDEN
5645,SÆVAREID,4624,BJØRNAFJORDEN
5646,NORDTVEITGREND,4624,BJØRNAFJORDEN
5647,BALDERSHEIM,4624,BJØRNAFJORDEN
5648,FUSA,4624,BJØRNAFJORDEN
5649,EIKELANDSOSEN,4624,BJØRNAFJORDEN
5650,TYSSE,4623,SAMNANGER
5651,TYSSE,4623,SAMNANGER
5652,ÅRLAND,4623,SAMNANGER
5653,ÅRLAND,4623,SAMNANGER
5680,TYSNES,4616,TYSNES
5683,REKSTEREN,4616,TYSNES
5685,UGGDAL,4616,TYSNES
5687,FLATRÅKER,4616,TYSNES
5690,LUNDEGREND,4616,TYSNES
5693,ÅRBAKKA,4616,TYSNES
5694,ONARHEIM,4616,TYSNES
5695,UGGDAL,4616,TYSNES
5696,TYSNES,4616,TYSNES
5700,VOSS,4621,VOSS
5701,VOSS,4621,VOSS
5702,VOSS,4621,VOSS
5703,VOSS,4621,VOSS
5704,VOSS,4621,VOSS
5705,VOSS,4621,VOSS
5706,VOSS,4621,VOSS
5707,EVANGER,4621,VOSS
5708,VOSS,4621,VOSS
5709,VOSS,4621,VOSS
5710,SKULESTADMO,4621,VOSS
5711,SKULESTADMO,4621,VOSS
5712,VOSSESTRAND,4621,VOSS
5713,VOSSESTRAND,4621,VOSS
5714,VOSS,4621,VOSS
5715,STALHEIM,4621,VOSS
5718,MYRDAL,4641,AURLAND
5719,FINSE,4620,ULVIK
5720,STANGHELLE,4628,VAKSDAL
5721,DALEKVAM,4628,VAKSDAL
5722,DALEKVAM,4628,VAKSDAL
5723,BOLSTADØYRI,4621,VOSS
5724,STANGHELLE,4628,VAKSDAL
5725,VAKSDAL,4628,VAKSDAL
5726,VAKSDAL,4628,VAKSDAL
5727,STAMNES,4628,VAKSDAL
5728,EIDSLANDET,4628,VAKSDAL
5729,MODALEN,4629,MODALEN
5730,ULVIK,4620,ULVIK
5731,ULVIK,4620,ULVIK
5732,MODALEN,4629,MODALEN
5733,GRANVIN,4621,VOSS
5734,VALLAVIK,4621,VOSS
5736,GRANVIN,4621,VOSS
5741,AURLAND,4641,AURLAND
5742,FLÅM,4641,AURLAND
5743,FLÅM,4641,AURLAND
5745,AURLAND,4641,AURLAND
5746,UNDREDAL,4641,AURLAND
5747,GUDVANGEN,4641,AURLAND
5748,STYVI,4641,AURLAND
5749,GUDVANGEN,4641,AURLAND
5750,ODDA,4618,ULLENSVANG
5751,ODDA,4618,ULLENSVANG
5752,ODDA,4618,ULLENSVANG
5760,RØLDAL,4618,ULLENSVANG
5763,SKARE,4618,ULLENSVANG
5770,TYSSEDAL,4618,ULLENSVANG
5773,HOVLAND,4618,ULLENSVANG
5775,NÅ,4618,ULLENSVANG
5776,NÅ,4618,ULLENSVANG
5777,GRIMO,4618,ULLENSVANG
5778,UTNE,4618,ULLENSVANG
5779,UTNE,4618,ULLENSVANG
5780,KINSARVIK,4618,ULLENSVANG
5781,LOFTHUS,4618,ULLENSVANG
5782,KINSARVIK,4618,ULLENSVANG
5783,EIDFJORD,4619,EIDFJORD
5784,ØVRE EIDFJORD,4619,EIDFJORD
5785,VØRINGSFOSS,4619,EIDFJORD
5786,EIDFJORD,4619,EIDFJORD
5787,LOFTHUS,4618,ULLENSVANG
5788,KINSARVIK,4618,ULLENSVANG
5802,BERGEN,4601,BERGEN
5803,BERGEN,4601,BERGEN
5804,BERGEN,4601,BERGEN
5805,BERGEN,4601,BERGEN
5806,BERGEN,4601,BERGEN
5807,BERGEN,4601,BERGEN
5808,BERGEN,4601,BERGEN
5809,BERGEN,4601,BERGEN
5810,BERGEN,4601,BERGEN
5811,BERGEN,4601,BERGEN
5812,BERGEN,4601,BERGEN
5813,BERGEN,4601,BERGEN
5814,BERGEN,4601,BERGEN
5815,BERGEN,4601,BERGEN
5816,BERGEN,4601,BERGEN
5817,BERGEN,4601,BERGEN
5818,BERGEN,4601,BERGEN
5819,BERGEN,4601,BERGEN
5820,BERGEN,4601,BERGEN
5821,BERGEN,4601,BERGEN
5822,BERGEN,4601,BERGEN
5823,BERGEN,4601,BERGEN
5824,BERGEN,4601,BERGEN
5825,BERGEN,4601,BERGEN
5826,BERGEN,4601,BERGEN
5827,BERGEN,4601,BERGEN
5828,BERGEN,4601,BERGEN
5829,BERGEN,4601,BERGEN
5830,BERGEN,4601,BERGEN
5831,BERGEN,4601,BERGEN
5832,BERGEN,4601,BERGEN
5833,BERGEN,4601,BERGEN
5834,BERGEN,4601,BERGEN
5835,BERGEN,4601,BERGEN
5836,BERGEN,4601,BERGEN
5837,BERGEN,4601,BERGEN
5838,BERGEN,4601,BERGEN
5841,BERGEN,4601,BERGEN
5843,BERGEN,4601,BERGEN
5844,BERGEN,4601,BERGEN
5845,BERGEN,4601,BERGEN
5847,BERGEN,4601,BERGEN
5848,BERGEN,4601,BERGEN
5849,BERGEN,4601,BERGEN
5851,BERGEN,4601,BERGEN
5852,BERGEN,4601,BERGEN
5853,BERGEN,4601,BERGEN
5854,BERGEN,4601,BERGEN
5855,BERGEN,4601,BERGEN
5857,BERGEN,4601,BERGEN
5858,BERGEN,4601,BERGEN
5859,BERGEN,4601,BERGEN
5861,BERGEN,4601,BERGEN
5862,BERGEN,4601,BERGEN
5863,BERGEN,4601,BERGEN
5864,BERGEN,4601,BERGEN
5865,BERGEN,4601,BERGEN
5866,BERGEN,4601,BERGEN
5867,BERGEN,4601,BERGEN
5868,BERGEN,4601,BERGEN
5869,BERGEN,4601,BERGEN
5872,BERGEN,4601,BERGEN
5873,BERGEN,4601,BERGEN
5876,BERGEN,4601,BERGEN
5877,BERGEN,4601,BERGEN
5878,BERGEN,4601,BERGEN
5879,BERGEN,4601,BERGEN
5881,BERGEN,4601,BERGEN
5884,BERGEN,4601,BERGEN
5886,BERGEN,4601,BERGEN
5887,BERGEN,4601,BERGEN
5888,BERGEN,4601,BERGEN
5889,BERGEN,4601,BERGEN
5892,BERGEN,4601,BERGEN
5893,BERGEN,4601,BERGEN
5895,BERGEN,4601,BERGEN
5896,BERGEN,4601,BERGEN
5899,BERGEN,4601,BERGEN
5902,ISDALSTØ,4631,ALVER
5903,ISDALSTØ,4631,ALVER
5904,ISDALSTØ,4631,ALVER
5906,FREKHAUG,4631,ALVER
5907,ALVERSUND,4631,ALVER
5908,ISDALSTØ,4631,ALVER
5911,ALVERSUND,4631,ALVER
5912,SEIM,4631,ALVER
5913,EIKANGERVÅG,4631,ALVER
5914,ISDALSTØ,4631,ALVER
5915,HJELMÅS,4631,ALVER
5916,ISDALSTØ,4631,ALVER
5917,ROSSLAND,4631,ALVER
5918,FREKHAUG,4631,ALVER
5919,FREKHAUG,4631,ALVER
5931,MANGER,4631,ALVER
5935,BØVÅGEN,4631,ALVER
5936,MANGER,4631,ALVER
5937,BØVÅGEN,4631,ALVER
5938,SÆBØVÅGEN,4631,ALVER
5939,SLETTA,4631,ALVER
5941,AUSTRHEIM,4632,AUSTRHEIM
5943,AUSTRHEIM,4632,AUSTRHEIM
5947,FEDJE,4633,FEDJE
5948,FEDJE,4633,FEDJE
5951,LINDÅS,4631,ALVER
5952,FONNES,4632,AUSTRHEIM
5953,FONNES,4632,AUSTRHEIM
5954,MONGSTAD,4631,ALVER
5955,LINDÅS,4631,ALVER
5956,HUNDVIN,4631,ALVER
5957,MYKING,4631,ALVER
5960,DALSØYRA,4635,GULEN
5961,BREKKE,4635,GULEN
5962,BJORDAL,4638,HØYANGER
5963,DALSØYRA,4635,GULEN
5964,BREKKE,4635,GULEN
5965,BJORDAL,4638,HØYANGER
5966,EIVINDVIK,4635,GULEN
5967,EIVINDVIK,4635,GULEN
5970,BYRKNESØY,4635,GULEN
5977,ÅNNELAND,4635,GULEN
5978,MJØMNA,4635,GULEN
5979,BYRKNESØY,4635,GULEN
5981,MASFJORDNES,4634,MASFJORDEN
5982,MASFJORDNES,4634,MASFJORDEN
5983,HAUGSVÆR,4634,MASFJORDEN
5984,MATREDAL,4634,MASFJORDEN
5985,HAUGSVÆR,4634,MASFJORDEN
5986,HOSTELAND,4634,MASFJORDEN
5987,HOSTELAND,4634,MASFJORDEN
5991,OSTEREIDET,4631,ALVER
5993,OSTEREIDET,4631,ALVER
5994,VIKANES,4631,ALVER
6001,ÅLESUND,1507,ÅLESUND
6002,ÅLESUND,1507,ÅLESUND
6003,ÅLESUND,1507,ÅLESUND
6004,ÅLESUND,1507,ÅLESUND
6005,ÅLESUND,1507,ÅLESUND
6006,ÅLESUND,1507,ÅLESUND
6007,ÅLESUND,1507,ÅLESUND
6008,ÅLESUND,1507,ÅLESUND
6009,ÅLESUND,1507,ÅLESUND
6010,ÅLESUND,1507,ÅLESUND
6011,ÅLESUND,1507,ÅLESUND
6012,ÅLESUND,1507,ÅLESUND
6013,ÅLESUND,1507,ÅLESUND
6014,ÅLESUND,1507,ÅLESUND
6015,ÅLESUND,1507,ÅLESUND
6016,ÅLESUND,1507,ÅLESUND
6017,ÅLESUND,1507,ÅLESUND
6018,ÅLESUND,1507,ÅLESUND
6019,ÅLESUND,1507,ÅLESUND
6020,ÅLESUND,1507,ÅLESUND
6021,ÅLESUND,1507,ÅLESUND
6022,ÅLESUND,1507,ÅLESUND
6023,ÅLESUND,1507,ÅLESUND
6024,ÅLESUND,1507,ÅLESUND
6025,ÅLESUND,1507,ÅLESUND
6026,ÅLESUND,1507,ÅLESUND
6028,ÅLESUND,1507,ÅLESUND
6030,LANGEVÅG,1531,SULA
6034,EIDSNES,1531,SULA
6035,FISKARSTRAND,1531,SULA
6036,MAUSEIDVÅG,1531,SULA
6037,EIDSNES,1531,SULA
6038,FISKARSTRAND,1531,SULA
6039,LANGEVÅG,1531,SULA
6040,VIGRA,1532,GISKE
6044,ÅLESUND,1507,ÅLESUND
6045,ÅLESUND,1507,ÅLESUND
6046,ÅLESUND,1507,ÅLESUND
6047,ÅLESUND,1507,ÅLESUND
6048,ÅLESUND,1507,ÅLESUND
6050,VALDERØYA,1532,GISKE
6052,GISKE,1532,GISKE
6054,GODØYA,1532,GISKE
6055,GODØYA,1532,GISKE
6057,ELLINGSØY,1507,ÅLESUND
6058,VALDERØYA,1532,GISKE
6059,VIGRA,1532,GISKE
6060,HAREID,1517,HAREID
6062,BRANDAL,1517,HAREID
6063,HJØRUNGAVÅG,1517,HAREID
6064,HADDAL,1516,ULSTEIN
6065,ULSTEINVIK,1516,ULSTEIN
6067,ULSTEINVIK,1516,ULSTEIN
6068,EIKSUND,1516,ULSTEIN
6069,HAREID,1517,HAREID
6070,TJØRVÅG,1515,HERØY (MØRE OG ROMSDAL)
6075,MOLTUSTRANDA,1515,HERØY (MØRE OG ROMSDAL)
6076,MOLTUSTRANDA,1515,HERØY (MØRE OG ROMSDAL)
6078,GJERDSVIKA,1514,SANDE
6079,GURSKØY,1515,HERØY (MØRE OG ROMSDAL)
6080,GURSKØY,1515,HERØY (MØRE OG ROMSDAL)
6082,GURSKEN,1514,SANDE
6083,GJERDSVIKA,1514,SANDE
6084,LARSNES,1514,SANDE
6085,LARSNES,1514,SANDE
6086,KVAMSØY,1514,SANDE
6087,KVAMSØY,1514,SANDE
6088,SANDSHAMN,1514,SANDE
6089,SANDSHAMN,1514,SANDE
6090,FOSNAVÅG,1515,HERØY (MØRE OG ROMSDAL)
6091,FOSNAVÅG,1515,HERØY (MØRE OG ROMSDAL)
6092,FOSNAVÅG,1515,HERØY (MØRE OG ROMSDAL)
6094,LEINØY,1515,HERØY (MØRE OG ROMSDAL)
6095,BØLANDET,1515,HERØY (MØRE OG ROMSDAL)
6096,RUNDE,1515,HERØY (MØRE OG ROMSDAL)
6098,NERLANDSØY,1515,HERØY (MØRE OG ROMSDAL)
6099,FOSNAVÅG,1515,HERØY (MØRE OG ROMSDAL)
6100,VOLDA,1577,VOLDA
6101,VOLDA,1577,VOLDA
6102,VOLDA,1577,VOLDA
6103,VOLDA,1577,VOLDA
6104,VOLDA,1577,VOLDA
6105,VOLDA,1577,VOLDA
6106,VOLDA,1577,VOLDA
6110,AUSTEFJORDEN,1577,VOLDA
6120,FOLKESTAD,1577,VOLDA
6133,LAUVSTAD,1577,VOLDA
6134,LAUVSTAD,1577,VOLDA
6138,SYVDE,1511,VANYLVEN
6139,FISKÅ,1511,VANYLVEN
6140,SYVDE,1511,VANYLVEN
6141,ROVDE,1511,VANYLVEN
6142,EIDSÅ,1511,VANYLVEN
6143,FISKÅ,1511,VANYLVEN
6144,SYLTE,1511,VANYLVEN
6146,ÅHEIM,1511,VANYLVEN
6147,ÅHEIM,1511,VANYLVEN
6149,ÅRAM,1511,VANYLVEN
6150,ØRSTA,1520,ØRSTA
6151,ØRSTA,1520,ØRSTA
6152,ØRSTA,1520,ØRSTA
6153,ØRSTA,1520,ØRSTA
6154,ØRSTA,1520,ØRSTA
6155,ØRSTA,1520,ØRSTA
6156,ØRSTA,1520,ØRSTA
6160,HOVDEBYGDA,1520,ØRSTA
6161,HOVDEBYGDA,1520,ØRSTA
6165,SÆBØ,1520,ØRSTA
6166,SÆBØ,1520,ØRSTA
6170,VARTDAL,1520,ØRSTA
6171,VARTDAL,1520,ØRSTA
6174,BARSTADVIK,1520,ØRSTA
6183,TRANDAL,1520,ØRSTA
6184,STORESTANDAL,1520,ØRSTA
6190,BJØRKE,1577,VOLDA
6196,NORANGSFJORDEN,1520,ØRSTA
6200,STRANDA,1525,STRANDA
6201,STRANDA,1525,STRANDA
6210,VALLDAL,1578,FJORD
6211,VALLDAL,1578,FJORD
6212,LIABYGDA,1525,STRANDA
6213,TAFJORD,1578,FJORD
6214,NORDDAL,1578,FJORD
6215,EIDSDAL,1578,FJORD
6216,GEIRANGER,1525,STRANDA
6217,GEIRANGER,1525,STRANDA
6218,HELLESYLT,1525,STRANDA
6219,HELLESYLT,1525,STRANDA
6220,STRAUMGJERDE,1528,SYKKYLVEN
6222,IKORNNES,1528,SYKKYLVEN
6223,IKORNNES,1528,SYKKYLVEN
6224,HUNDEIDVIK,1528,SYKKYLVEN
6230,SYKKYLVEN,1528,SYKKYLVEN
6238,STRAUMGJERDE,1528,SYKKYLVEN
6239,SYKKYLVEN,1528,SYKKYLVEN
6240,ØRSKOG,1507,ÅLESUND
6249,ØRSKOG,1507,ÅLESUND
6250,STORDAL,1578,FJORD
6255,EIDSDAL,1578,FJORD
6259,STORDAL,1578,FJORD
6260,SKODJE,1507,ÅLESUND
6263,SKODJE,1507,ÅLESUND
6264,TENNFJORD,1507,ÅLESUND
6265,VATNE,1507,ÅLESUND
6270,BRATTVÅG,1507,ÅLESUND
6272,HILDRE,1507,ÅLESUND
6280,SØVIK,1507,ÅLESUND
6281,SØVIK,1507,ÅLESUND
6282,BRATTVÅG,1507,ÅLESUND
6283,VATNE,1507,ÅLESUND
6285,STOREKALVØY,1507,ÅLESUND
6290,HARAMSØY,1507,ÅLESUND
6291,HARAMSØY,1507,ÅLESUND
